2019/12/28 14:10:31 [error] 6#6: *25 open() "/WWW/static//assets/img/product07.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product07.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:31 [error] 6#6: *26 open() "/WWW/static//assets/img/product08.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product08.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:31 [error] 6#6: *28 open() "/WWW/static//assets/img/product03.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product03.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:31 [error] 6#6: *29 open() "/WWW/static//assets/img/product05.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product05.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:32 [error] 6#6: *29 open() "/WWW/static//assets/img/main-product02.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/main-product02.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *28 open() "/WWW/static//assets/img/main-product01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/main-product01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *24 open() "/WWW/static//assets/img/thumb-product02.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/thumb-product02.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *27 open() "/WWW/static//assets/img/thumb-product01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/thumb-product01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *26 open() "/WWW/static//assets/img/main-product03.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/main-product03.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *25 open() "/WWW/static//assets/img/main-product04.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/main-product04.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *29 open() "/WWW/static//assets/img/thumb-product03.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/thumb-product03.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *28 open() "/WWW/static//assets/img/thumb-product04.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/thumb-product04.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *24 open() "/WWW/static//assets/img/product04.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product04.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *27 open() "/WWW/static//assets/img/product03.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product03.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *26 open() "/WWW/static//assets/img/product02.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product02.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2019/12/28 14:10:32 [error] 6#6: *25 open() "/WWW/static//assets/img/product01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/detail"
2020/01/31 17:33:47 [error] 6#6: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: hello_django.local, request: "GET / HTTP/1.1", upstream: "http://172.18.0.3:8000/", host: "localhost:8080"
